,error,time
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 1}}",0.00805445020239393,310.2561113834381
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 3}}",0.01698928444156315,346.7034401893616
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 5}}",0.01700471987523274,404.60364508628845
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 7}}",0.014223820998828237,370.2312047481537
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 9}}",0.01394292212242374,330.3629114627838
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 11}}",0.01394292212242374,335.9192228317261
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 13}}",0.01394292212242374,356.65147948265076
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 15}}",0.014217647397149017,354.1376988887787
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 1}}",0.006989067448285202,317.772931098938
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 3}}",0.00754781269804169,343.8051190376282
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 5}}",0.012404666370684844,367.2345931529999
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 7}}",0.014785618751637229,299.80037808418274
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 9}}",0.01450471987523273,337.368807554245
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 11}}",0.01450471987523273,327.8396747112274
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 13}}",0.015057222927735783,343.17098093032837
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 15}}",0.015051049326056564,385.01130080223083
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 2}}",0.021859654377695666,223.3947834968567
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 4}}",0.02213437965242094,256.9837648868561
