,error,time
"{'hyperparameters': {'k': 1, 'P': 1}, 'algorithm': 'kNN'}",0.4251415206243663,680.1230680942535
"{'hyperparameters': {'k': 1, 'P': 2}, 'algorithm': 'kNN'}",0.42784563293981615,465.31440019607544
"{'hyperparameters': {'k': 3, 'P': 1}, 'algorithm': 'kNN'}",0.4549516788864759,705.3375773429871
"{'hyperparameters': {'k': 3, 'P': 2}, 'algorithm': 'kNN'}",0.4571391851325056,574.9556694030762
"{'hyperparameters': {'k': 5, 'P': 1}, 'algorithm': 'kNN'}",0.46260199768039467,776.826146364212
"{'hyperparameters': {'k': 5, 'P': 2}, 'algorithm': 'kNN'}",0.4715513629083943,589.6329543590546
"{'hyperparameters': {'k': 7, 'P': 1}, 'algorithm': 'kNN'}",0.47322006654430326,804.4568948745728
"{'hyperparameters': {'k': 7, 'P': 2}, 'algorithm': 'kNN'}",0.4807508603931985,621.6649363040924
"{'hyperparameters': {'k': 9, 'P': 1}, 'algorithm': 'kNN'}",0.4861477849023167,812.0797855854034
"{'hyperparameters': {'k': 9, 'P': 2}, 'algorithm': 'kNN'}",0.4891382556748872,609.3783056735992
"{'hyperparameters': {'k': 11, 'P': 1}, 'algorithm': 'kNN'}",0.48516724615222273,835.6612973213196
"{'hyperparameters': {'k': 11, 'P': 2}, 'algorithm': 'kNN'}",0.49181400484581655,626.5753722190857
"{'hyperparameters': {'k': 13, 'P': 1}, 'algorithm': 'kNN'}",0.4903394380725734,803.18772315979
"{'hyperparameters': {'k': 13, 'P': 2}, 'algorithm': 'kNN'}",0.4939607947750117,617.8622572422028
"{'hyperparameters': {'k': 15, 'P': 1}, 'algorithm': 'kNN'}",0.4915942832012899,883.480700969696
"{'hyperparameters': {'k': 15, 'P': 2}, 'algorithm': 'kNN'}",0.4929792936466505,649.2362656593323
"{'hyperparameters': {'min_samples_split': 2}, 'algorithm': 'CART'}",0.3858142667384947,124.35744643211365
"{'hyperparameters': {'min_samples_split': 4}, 'algorithm': 'CART'}",0.38805278227727946,104.56789875030518
"{'hyperparameters': {'min_samples_split': 8}, 'algorithm': 'CART'}",0.3973480000994717,108.81432795524597
"{'hyperparameters': {'min_samples_split': 16}, 'algorithm': 'CART'}",0.4016818109418224,104.05075573921204
"{'hyperparameters': {'min_samples_split': 32}, 'algorithm': 'CART'}",0.41918650132223484,100.55164694786072
"{'hyperparameters': {'min_samples_split': 64}, 'algorithm': 'CART'}",0.4329725831076491,95.80430459976196
"{'hyperparameters': {'min_samples_split': 128}, 'algorithm': 'CART'}",0.4373221901199405,95.34982514381409
"{'hyperparameters': {'min_samples_split': 256}, 'algorithm': 'CART'}",0.4667645494750124,49.11664056777954
"{'hyperparameters': {'min_samples_split': 512}, 'algorithm': 'CART'}",0.48834594671511616,53.248151540756226
