,error,time
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 1}}",0.18702745001467802,1.1471850872039795
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 3}}",0.17279512994260487,1.2514212131500244
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 5}}",0.16325998868501873,0.8290424346923828
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 7}}",0.1591590796258527,1.7947897911071777
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 9}}",0.15560650386784308,1.699782371520996
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 11}}",0.15513465094775572,1.1671133041381836
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 13}}",0.1546358382832941,1.1315796375274658
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 15}}",0.15680480795968357,1.5620334148406982
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 1}}",0.18950771471831324,0.8307881355285645
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 3}}",0.1695247839227088,0.543468713760376
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 5}}",0.16012221815324054,1.5478920936584473
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 7}}",0.15803161430449836,1.4668521881103516
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 9}}",0.15504946603954803,1.1460449695587158
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 11}}",0.15465676237284473,0.6958937644958496
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 13}}",0.15617374269017797,1.6145844459533691
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 15}}",0.16122981389719754,1.6522512435913086
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 2}}",0.19905932714464064,2.6581976413726807
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 4}}",0.1992630529698936,2.5059773921966553
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 8}}",0.19731493217535725,3.5673818588256836
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 16}}",0.18934559359538067,2.551309108734131
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 32}}",0.17485460440321887,1.4493353366851807
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 64}}",0.17688355439854744,1.2809269428253174
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 128}}",0.17549737354346145,1.722684621810913
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 256}}",0.1851797002955283,1.325260877609253
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 512}}",0.23449077074107355,1.9109923839569092
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 1024}}",0.35777694570005875,0.6062090396881104
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.01, 'max_features': None}}",0.1471858079180393,4091.540228843689
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.01, 'max_features': 'log2'}}",0.15772527388242133,3992.4050114154816
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.025, 'max_features': None}}",0.15206063326186564,4148.612080574036
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.025, 'max_features': 'log2'}}",0.15840921411272374,3972.4554300308228
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.05, 'max_features': None}}",0.15964071171930327,4111.79865694046
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.05, 'max_features': 'log2'}}",0.15904635837932435,3824.481819152832
