,error,time
"{'algorithm': 'kNN', 'hyperparameters': {'k': 1, 'P': 1}}",0.27717469446792153,51.13479948043823
"{'algorithm': 'kNN', 'hyperparameters': {'k': 3, 'P': 1}}",0.2888905889293093,46.17844486236572
"{'algorithm': 'kNN', 'hyperparameters': {'k': 5, 'P': 1}}",0.3116650604936626,93.34754729270935
"{'algorithm': 'kNN', 'hyperparameters': {'k': 7, 'P': 1}}",0.31957298738991136,93.40636396408081
"{'algorithm': 'kNN', 'hyperparameters': {'k': 9, 'P': 1}}",0.3234959690861422,143.3360629081726
"{'algorithm': 'kNN', 'hyperparameters': {'k': 11, 'P': 1}}",0.3316600779606092,138.78550505638123
"{'algorithm': 'kNN', 'hyperparameters': {'k': 13, 'P': 1}}",0.3299388942545838,138.88792967796326
"{'algorithm': 'kNN', 'hyperparameters': {'k': 15, 'P': 1}}",0.33966851702869094,127.10184669494629
"{'algorithm': 'kNN', 'hyperparameters': {'k': 1, 'P': 2}}",0.2758547089993618,30.71934938430786
"{'algorithm': 'kNN', 'hyperparameters': {'k': 3, 'P': 2}}",0.30344818035193233,41.512879848480225
"{'algorithm': 'kNN', 'hyperparameters': {'k': 5, 'P': 2}}",0.31033923099506955,57.36201238632202
"{'algorithm': 'kNN', 'hyperparameters': {'k': 7, 'P': 2}}",0.31509151595145224,66.14973187446594
"{'algorithm': 'kNN', 'hyperparameters': {'k': 9, 'P': 2}}",0.31821888501292916,94.47022986412048
"{'algorithm': 'kNN', 'hyperparameters': {'k': 11, 'P': 2}}",0.31705434946824707,102.90901637077332
"{'algorithm': 'kNN', 'hyperparameters': {'k': 13, 'P': 2}}",0.3209937083103371,76.77004837989807
"{'algorithm': 'kNN', 'hyperparameters': {'k': 15, 'P': 2}}",0.3264845808788669,102.57719039916992
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 2}}",0.03761926557017658,3.6662633419036865
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 4}}",0.037529692441569874,3.853057384490967
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 8}}",0.04396381212837872,5.135818719863892
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 16}}",0.04391578138870533,3.938433885574341
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 32}}",0.04391578138870533,3.7993221282958984
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 64}}",0.04391578138870533,4.750139236450195
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 128}}",0.03501784761866864,4.507542371749878
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 256}}",0.04377183203434659,3.9062302112579346
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 512}}",0.19527356202979446,5.542638063430786
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 1024}}",0.19527356202979446,3.155172109603882
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.01}}",0.049260744592263116,3433.4110498428345
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.025}}",0.040882501657537325,3411.249584197998
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.05}}",0.03963314731869434,3390.9573838710785
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.1}}",0.04036775577723218,3375.9687900543213
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.25}}",0.03891145012015114,2839.367579460144
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.5}}",0.03759849617301502,2342.7030725479126
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.01}}",0.34929031632637386,2438.116263151169
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.025}}",0.13544711213706323,2445.359582424164
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.05}}",0.04141551339345807,2520.7428596019745
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.1}}",0.03297772855184957,2491.431715965271
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.25}}",0.035667755233205235,2342.045968770981
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.5}}",0.02901655726172093,1982.023756980896
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 6, 'max_features': None, 'learning_rate': 0.01}}",0.038773949921808805,3801.2080335617065
