,error,time
"{'hyperparameters': {'P': 1, 'k': 1}, 'algorithm': 'kNN'}",0.30409565406897915,0.8824141025543213
"{'hyperparameters': {'P': 1, 'k': 3}, 'algorithm': 'kNN'}",0.41096998941774787,0.34845995903015137
"{'hyperparameters': {'P': 1, 'k': 5}, 'algorithm': 'kNN'}",0.44232238765299925,0.8768613338470459
"{'hyperparameters': {'P': 1, 'k': 7}, 'algorithm': 'kNN'}",0.43991369162138777,0.8203964233398438
"{'hyperparameters': {'P': 1, 'k': 9}, 'algorithm': 'kNN'}",0.43389384239851536,1.178452730178833
"{'hyperparameters': {'P': 1, 'k': 11}, 'algorithm': 'kNN'}",0.4438938423985153,1.3397016525268555
"{'hyperparameters': {'P': 1, 'k': 13}, 'algorithm': 'kNN'}",0.46234164459631744,1.712061882019043
"{'hyperparameters': {'P': 1, 'k': 15}, 'algorithm': 'kNN'}",0.4978815547939946,2.5428686141967773
"{'hyperparameters': {'P': 2, 'k': 1}, 'algorithm': 'kNN'}",0.314711910771588,0.44257307052612305
"{'hyperparameters': {'P': 2, 'k': 3}, 'algorithm': 'kNN'}",0.3947474738936195,1.5344908237457275
"{'hyperparameters': {'P': 2, 'k': 5}, 'algorithm': 'kNN'}",0.40490442490906114,0.6550188064575195
"{'hyperparameters': {'P': 2, 'k': 7}, 'algorithm': 'kNN'}",0.4082138648432491,0.6236553192138672
"{'hyperparameters': {'P': 2, 'k': 9}, 'algorithm': 'kNN'}",0.40939051586213315,0.8863775730133057
"{'hyperparameters': {'P': 2, 'k': 11}, 'algorithm': 'kNN'}",0.4254292602332095,0.33873701095581055
"{'hyperparameters': {'P': 2, 'k': 13}, 'algorithm': 'kNN'}",0.4410317379441778,0.9567675590515137
"{'hyperparameters': {'P': 2, 'k': 15}, 'algorithm': 'kNN'}",0.47073411889655875,1.050342082977295
"{'hyperparameters': {'min_samples_split': 2}, 'algorithm': 'CART'}",0.3540712948264736,1.824554443359375
"{'hyperparameters': {'min_samples_split': 4}, 'algorithm': 'CART'}",0.35281114712320355,2.2069177627563477
"{'hyperparameters': {'min_samples_split': 8}, 'algorithm': 'CART'}",0.3484136365436002,2.6442911624908447
"{'hyperparameters': {'min_samples_split': 16}, 'algorithm': 'CART'}",0.37533453327491906,3.805760145187378
"{'hyperparameters': {'min_samples_split': 32}, 'algorithm': 'CART'}",0.37714118860126394,2.2661750316619873
"{'hyperparameters': {'min_samples_split': 64}, 'algorithm': 'CART'}",0.42534800412131385,1.5634105205535889
"{'hyperparameters': {'min_samples_split': 128}, 'algorithm': 'CART'}",0.42040034589395264,3.6445376873016357
"{'hyperparameters': {'min_samples_split': 256}, 'algorithm': 'CART'}",0.4335619620555688,0.735454797744751
"{'hyperparameters': {'min_samples_split': 512}, 'algorithm': 'CART'}",0.4325902639423612,2.0628662109375
"{'hyperparameters': {'min_samples_split': 1024}, 'algorithm': 'CART'}",0.4999999999999999,0.4331669807434082
"{'hyperparameters': {'learning_rate': 0.01, 'max_features': None, 'max_depth': 3}, 'algorithm': 'GB'}",0.47819010445000537,604.8222284317017
"{'hyperparameters': {'learning_rate': 0.01, 'max_features': None, 'max_depth': 6}, 'algorithm': 'GB'}",0.3963090395033698,1074.8390944004059
"{'hyperparameters': {'learning_rate': 0.01, 'max_features': 'log2', 'max_depth': 3}, 'algorithm': 'GB'}",0.49549999999999994,205.13414883613586
"{'hyperparameters': {'learning_rate': 0.01, 'max_features': 'log2', 'max_depth': 6}, 'algorithm': 'GB'}",0.42720695970695977,836.4231584072113
"{'hyperparameters': {'learning_rate': 0.025, 'max_features': None, 'max_depth': 3}, 'algorithm': 'GB'}",0.45004229681209873,603.2504484653473
"{'hyperparameters': {'learning_rate': 0.025, 'max_features': None, 'max_depth': 6}, 'algorithm': 'GB'}",0.39695427937424704,1075.0360193252563
"{'hyperparameters': {'learning_rate': 0.025, 'max_features': 'log2', 'max_depth': 3}, 'algorithm': 'GB'}",0.46320430136206836,195.29144668579102
"{'hyperparameters': {'learning_rate': 0.025, 'max_features': 'log2', 'max_depth': 6}, 'algorithm': 'GB'}",0.4116308540409574,832.310870885849
"{'hyperparameters': {'learning_rate': 0.05, 'max_features': None, 'max_depth': 3}, 'algorithm': 'GB'}",0.3906300291068745,648.5979764461517
"{'hyperparameters': {'learning_rate': 0.05, 'max_features': None, 'max_depth': 6}, 'algorithm': 'GB'}",0.363718487388455,1101.894847393036
"{'hyperparameters': {'learning_rate': 0.05, 'max_features': 'log2', 'max_depth': 3}, 'algorithm': 'GB'}",0.4058899300969735,242.83679056167603
