,error,time
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 1}}",0.36622576586391153,7.235323905944824
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 3}}",0.418053968410178,9.046594858169556
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 5}}",0.4269100468725049,9.834895133972168
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 7}}",0.44429607097151624,15.763285875320435
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 9}}",0.47346763216893956,13.234510898590088
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 11}}",0.4778408692260001,4.2923407554626465
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 13}}",0.4893654744869192,14.039595603942871
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 15}}",0.4876774909376218,15.461522102355957
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 1}}",0.36219400272818747,7.539567470550537
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 3}}",0.41231243224547287,10.128106355667114
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 5}}",0.4314600673053686,10.338965892791748
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 7}}",0.45155463348743174,9.422835350036621
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 9}}",0.4685849430190091,10.033474922180176
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 11}}",0.47279364114784456,14.387477159500122
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 13}}",0.4887444795046104,11.570702314376831
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 15}}",0.48846430709081723,12.37375545501709
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 2}}",0.36113021763650643,20.530673027038574
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 4}}",0.377415821802176,14.032028913497925
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 8}}",0.3666084199897087,17.703811168670654
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 16}}",0.3740888551354694,15.739270210266113
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 32}}",0.38560231788778154,18.958597898483276
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 64}}",0.42987426559636405,18.963454723358154
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 128}}",0.4600194601994804,9.706677198410034
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 256}}",0.4909168772404066,11.130416631698608
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 512}}",0.4894672974084739,9.611279964447021
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 1024}}",0.4894672974084739,4.343706846237183
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.01, 'max_features': None}}",0.5,1003.0712230205536
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.01, 'max_features': 'log2'}}",0.5,417.9339723587036
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.025, 'max_features': None}}",0.4820220376744099,1012.336198091507
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.025, 'max_features': 'log2'}}",0.49045457735694953,457.3591229915619
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.05, 'max_features': None}}",0.4457968021819331,989.7028632164001
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.05, 'max_features': 'log2'}}",0.4520651678389848,445.70929861068726
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.1, 'max_features': None}}",0.42361339172266044,991.3589909076691
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.1, 'max_features': 'log2'}}",0.44721987424369125,445.74771428108215
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.25, 'max_features': None}}",0.3742608220627775,1004.4787783622742
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.25, 'max_features': 'log2'}}",0.40243660686508365,453.6438627243042
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.5, 'max_features': None}}",0.3853198848241674,972.9523389339447
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 3, 'learning_rate': 0.5, 'max_features': 'log2'}}",0.39709963594976033,392.0433976650238
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 6, 'learning_rate': 0.01, 'max_features': None}}",0.48128525330907035,1579.6867625713348
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 6, 'learning_rate': 0.01, 'max_features': 'log2'}}",0.49796206986444214,1080.734794139862
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 6, 'learning_rate': 0.025, 'max_features': None}}",0.4395187314527974,1648.8883414268494
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 6, 'learning_rate': 0.025, 'max_features': 'log2'}}",0.46236580589824366,1015.7117161750793
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 6, 'learning_rate': 0.05, 'max_features': None}}",0.4004976757392975,1565.630987405777
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 6, 'learning_rate': 0.05, 'max_features': 'log2'}}",0.437197932985436,1043.3223838806152
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 6, 'learning_rate': 0.1, 'max_features': None}}",0.40002361715392504,1615.9861030578613
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 6, 'learning_rate': 0.1, 'max_features': 'log2'}}",0.4187296814862571,1030.4353783130646
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 6, 'learning_rate': 0.25, 'max_features': None}}",0.408032667772002,1576.3539402484894
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 6, 'learning_rate': 0.25, 'max_features': 'log2'}}",0.39416635181390103,1028.5030221939087
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 6, 'learning_rate': 0.5, 'max_features': None}}",0.3993074730678464,1414.4582409858704
"{'algorithm': 'GB', 'hyperparameters': {'max_depth': 6, 'learning_rate': 0.5, 'max_features': 'log2'}}",0.4089081786145513,921.8910880088806
"{'algorithm': 'lSVM', 'hyperparameters': {'C': 0.125}}",0.4640245825433341,304.1053144931793
"{'algorithm': 'lSVM', 'hyperparameters': {'C': 0.25}}",0.456646716156847,414.31121706962585
"{'algorithm': 'lSVM', 'hyperparameters': {'C': 0.5}}",0.45414671615684704,395.49948811531067
"{'algorithm': 'lSVM', 'hyperparameters': {'C': 1}}",0.4476219908821218,427.431791305542
"{'algorithm': 'lSVM', 'hyperparameters': {'C': 2}}",0.44868592694605774,387.8271644115448
"{'algorithm': 'lSVM', 'hyperparameters': {'C': 4}}",0.4445363983137707,453.52165031433105
"{'algorithm': 'lSVM', 'hyperparameters': {'C': 8}}",0.43559068885081975,439.856507062912
"{'algorithm': 'lSVM', 'hyperparameters': {'C': 16}}",0.4613888131403233,439.8234796524048
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 0.125, 'coef0': 0}}",0.5,100.77227926254272
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 0.125, 'coef0': 10}}",0.5,106.488600730896
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 0.25, 'coef0': 0}}",0.5,118.50246596336365
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 0.25, 'coef0': 10}}",0.5,132.2814257144928
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 0.5, 'coef0': 0}}",0.5,132.34429836273193
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 0.5, 'coef0': 10}}",0.5,132.82610940933228
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 1, 'coef0': 0}}",0.4955062805199667,117.70746159553528
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 1, 'coef0': 10}}",0.4955062805199667,115.52701187133789
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 2, 'coef0': 0}}",0.48502056453069536,131.477947473526
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 2, 'coef0': 10}}",0.48502056453069536,119.1504647731781
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 4, 'coef0': 0}}",0.46337716707847443,152.25359678268433
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 4, 'coef0': 10}}",0.46337716707847443,144.01416683197021
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 8, 'coef0': 0}}",0.45642140559126165,114.1036958694458
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 8, 'coef0': 10}}",0.45642140559126165,125.84719562530518
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 16, 'coef0': 0}}",0.42927722792984263,176.63526010513306
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'rbf', 'C': 16, 'coef0': 10}}",0.42927722792984263,179.52580881118774
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 0.125, 'coef0': 0}}",0.4951133923547717,69.94470310211182
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 0.125, 'coef0': 10}}",0.4731438399838336,270.43264985084534
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 0.25, 'coef0': 0}}",0.4909984607535261,97.43865180015564
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 0.25, 'coef0': 10}}",0.45784629523649156,387.58944296836853
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 0.5, 'coef0': 0}}",0.4920483643171159,86.6858880519867
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 0.5, 'coef0': 10}}",0.44688773592168374,505.6916289329529
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 1, 'coef0': 0}}",0.48151717814724365,110.8730857372284
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 1, 'coef0': 10}}",0.4237763400491318,693.2681729793549
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 2, 'coef0': 0}}",0.471974097109228,124.55884432792664
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 2, 'coef0': 10}}",0.41392891789921926,871.1312282085419
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 4, 'coef0': 0}}",0.4636701763925227,101.53268599510193
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 4, 'coef0': 10}}",0.39520601164894076,1116.9619135856628
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 8, 'coef0': 0}}",0.45129317440927236,142.17809796333313
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 8, 'coef0': 10}}",0.3913942132172077,1487.8748970031738
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 16, 'coef0': 0}}",0.42397984890983587,158.34682774543762
"{'algorithm': 'kSVM', 'hyperparameters': {'kernel': 'poly', 'C': 16, 'coef0': 10}}",0.39988313609481674,1957.3043763637543
"{'algorithm': 'Logit', 'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 0.25}}",0.4890714564286913,96.52427291870117
"{'algorithm': 'Logit', 'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 0.5}}",0.45334583401189243,198.79039430618286
"{'algorithm': 'Logit', 'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 0.75}}",0.4486094927669305,379.0450806617737
"{'algorithm': 'Logit', 'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 1}}",0.4465138441626612,455.71502017974854
"{'algorithm': 'Logit', 'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 1.5}}",0.4375777802265972,501.5118842124939
"{'algorithm': 'Logit', 'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 2}}",0.435828784088915,557.1822383403778
"{'algorithm': 'Logit', 'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 3}}",0.44117094193107287,575.4841299057007
"{'algorithm': 'Logit', 'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 4}}",0.43482173558186643,619.8065166473389
"{'algorithm': 'Logit', 'hyperparameters': {'Solver': 'saga', 'penalty': 'l1', 'C': 0.25}}",0.48074862729703866,357.6066749095917
"{'algorithm': 'Logit', 'hyperparameters': {'Solver': 'saga', 'penalty': 'l1', 'C': 0.5}}",0.4811057701541815,349.86278915405273
"{'algorithm': 'Logit', 'hyperparameters': {'Solver': 'saga', 'penalty': 'l1', 'C': 0.75}}",0.479401224699636,324.01584577560425
"{'algorithm': 'Logit', 'hyperparameters': {'Solver': 'saga', 'penalty': 'l1', 'C': 1}}",0.479401224699636,347.6342570781708
