,error,time
"{'hyperparameters': {'P': 1, 'k': 1}, 'algorithm': 'kNN'}",0.25650626603639426,1677.0444631576538
"{'hyperparameters': {'P': 1, 'k': 3}, 'algorithm': 'kNN'}",0.2364951269551892,1827.1994199752808
"{'hyperparameters': {'P': 1, 'k': 5}, 'algorithm': 'kNN'}",0.23740128374453948,1868.0923445224762
"{'hyperparameters': {'P': 1, 'k': 7}, 'algorithm': 'kNN'}",0.23640542245204546,1842.663385629654
"{'hyperparameters': {'P': 1, 'k': 9}, 'algorithm': 'kNN'}",0.23462357515494428,1827.0870907306671
"{'hyperparameters': {'P': 1, 'k': 11}, 'algorithm': 'kNN'}",0.2348507114689226,1876.4954018592834
"{'hyperparameters': {'P': 1, 'k': 13}, 'algorithm': 'kNN'}",0.23692781263284157,1912.4127242565155
"{'hyperparameters': {'P': 1, 'k': 15}, 'algorithm': 'kNN'}",0.2377483364682047,1883.4246444702148
"{'hyperparameters': {'P': 2, 'k': 1}, 'algorithm': 'kNN'}",0.2649172025016045,1380.8370199203491
"{'hyperparameters': {'P': 2, 'k': 3}, 'algorithm': 'kNN'}",0.24804138093046285,1479.3583261966705
"{'hyperparameters': {'P': 2, 'k': 5}, 'algorithm': 'kNN'}",0.2460497448822861,1497.8131370544434
"{'hyperparameters': {'P': 2, 'k': 7}, 'algorithm': 'kNN'}",0.2448497520828628,1544.1264140605927
"{'hyperparameters': {'P': 2, 'k': 9}, 'algorithm': 'kNN'}",0.2441609961098949,1561.563013792038
"{'hyperparameters': {'P': 2, 'k': 11}, 'algorithm': 'kNN'}",0.2464864592857819,1595.817242860794
"{'hyperparameters': {'P': 2, 'k': 13}, 'algorithm': 'kNN'}",0.24950925389856024,1592.757488489151
"{'hyperparameters': {'P': 2, 'k': 15}, 'algorithm': 'kNN'}",0.25171466490760563,1617.6283884048462
"{'hyperparameters': {'min_samples_split': 2}, 'algorithm': 'CART'}",0.2201410636548134,214.80442261695862
