,error,time
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 1}}",0.19590141805009095,136.59968996047974
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 3}}",0.16893476435319657,193.94536542892456
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 5}}",0.15577022404908578,213.83985209465027
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 7}}",0.1506486181272604,245.87313151359558
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 9}}",0.14590758855342953,252.80969786643982
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 11}}",0.14202856926659052,309.8022563457489
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 13}}",0.14144503604964911,249.42436933517456
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 15}}",0.14036358227306076,313.47531270980835
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 1}}",0.19224086726734743,39.00515675544739
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 3}}",0.1673783514506752,63.438106298446655
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 5}}",0.15443848013302441,84.44259977340698
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 7}}",0.14427227869178932,93.08375215530396
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 9}}",0.13988616009793026,124.39824485778809
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 11}}",0.13654461832576228,135.12041425704956
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 13}}",0.13674641015163264,129.28441286087036
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 15}}",0.13637327777986813,136.41357970237732
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 2}}",0.2385173806642354,141.8605661392212
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 4}}",0.2385012012376401,126.55884313583374
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 8}}",0.2360974184523744,110.4756486415863
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 16}}",0.2368314515783409,126.21158862113953
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 32}}",0.24464440723925113,109.30265498161316
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 64}}",0.2503727403549019,97.7216682434082
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 128}}",0.2522164073878634,89.44144463539124
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 256}}",0.26817517180092365,60.960187673568726
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 512}}",0.2748549333124286,49.254552125930786
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 1024}}",0.2793816356733981,24.35106587409973
"{'algorithm': 'GB', 'hyperparameters': {'max_features': None, 'learning_rate': 0.01, 'max_depth': 3}}",0.2657297811832229,1513.978601694107
"{'algorithm': 'GB', 'hyperparameters': {'max_features': None, 'learning_rate': 0.01, 'max_depth': 6}}",0.20993927164290982,2477.7595961093903
"{'algorithm': 'GB', 'hyperparameters': {'max_features': None, 'learning_rate': 0.025, 'max_depth': 3}}",0.24542014853536717,1567.8056087493896
"{'algorithm': 'GB', 'hyperparameters': {'max_features': None, 'learning_rate': 0.025, 'max_depth': 6}}",0.18901550881688278,2511.546798467636
"{'algorithm': 'GB', 'hyperparameters': {'max_features': None, 'learning_rate': 0.05, 'max_depth': 3}}",0.22451831927293758,1547.0413916110992
"{'algorithm': 'GB', 'hyperparameters': {'max_features': None, 'learning_rate': 0.05, 'max_depth': 6}}",0.1677166515753829,2434.3831210136414
"{'algorithm': 'GB', 'hyperparameters': {'max_features': None, 'learning_rate': 0.1, 'max_depth': 3}}",0.2078075928390744,1478.2805013656616
"{'algorithm': 'GB', 'hyperparameters': {'max_features': None, 'learning_rate': 0.1, 'max_depth': 6}}",0.1517268785265587,2395.8105235099792
