,error,time
"{'hyperparameters': {'k': 1, 'P': 1}, 'algorithm': 'kNN'}",0.20531359922831133,706.2114198207855
"{'hyperparameters': {'k': 1, 'P': 2}, 'algorithm': 'kNN'}",0.21274108579090364,628.7681665420532
"{'hyperparameters': {'k': 3, 'P': 1}, 'algorithm': 'kNN'}",0.17431802694981507,658.2036368846893
"{'hyperparameters': {'k': 3, 'P': 2}, 'algorithm': 'kNN'}",0.1827554489794846,635.7594528198242
"{'hyperparameters': {'k': 5, 'P': 1}, 'algorithm': 'kNN'}",0.16242597043015908,639.3696353435516
"{'hyperparameters': {'k': 5, 'P': 2}, 'algorithm': 'kNN'}",0.17219508392302052,649.7118871212006
"{'hyperparameters': {'k': 7, 'P': 1}, 'algorithm': 'kNN'}",0.1515162030889764,697.1799321174622
"{'hyperparameters': {'k': 7, 'P': 2}, 'algorithm': 'kNN'}",0.16180567718062328,677.2310211658478
"{'hyperparameters': {'k': 9, 'P': 1}, 'algorithm': 'kNN'}",0.14021496440478948,690.1433506011963
"{'hyperparameters': {'k': 9, 'P': 2}, 'algorithm': 'kNN'}",0.1545588453060646,673.8825681209564
"{'hyperparameters': {'k': 11, 'P': 1}, 'algorithm': 'kNN'}",0.1374684910566496,688.5339503288269
"{'hyperparameters': {'k': 11, 'P': 2}, 'algorithm': 'kNN'}",0.14841622226445847,639.4994623661041
"{'hyperparameters': {'k': 13, 'P': 1}, 'algorithm': 'kNN'}",0.13541105541185358,687.9955089092255
"{'hyperparameters': {'k': 13, 'P': 2}, 'algorithm': 'kNN'}",0.14071017874831784,673.6980087757111
"{'hyperparameters': {'k': 15, 'P': 1}, 'algorithm': 'kNN'}",0.1337566264265663,648.0865993499756
"{'hyperparameters': {'k': 15, 'P': 2}, 'algorithm': 'kNN'}",0.13872583039460074,669.7022514343262
"{'hyperparameters': {'min_samples_split': 2}, 'algorithm': 'CART'}",0.19753397602073614,403.4887216091156
"{'hyperparameters': {'min_samples_split': 4}, 'algorithm': 'CART'}",0.19737074689004802,332.8958945274353
"{'hyperparameters': {'min_samples_split': 8}, 'algorithm': 'CART'}",0.19630116945084247,381.8269958496094
"{'hyperparameters': {'min_samples_split': 16}, 'algorithm': 'CART'}",0.19451344027387413,401.20194697380066
"{'hyperparameters': {'min_samples_split': 32}, 'algorithm': 'CART'}",0.19123120929222545,402.08446526527405
"{'hyperparameters': {'min_samples_split': 64}, 'algorithm': 'CART'}",0.1973068937315079,382.2758665084839
"{'hyperparameters': {'min_samples_split': 128}, 'algorithm': 'CART'}",0.19140779125219395,302.3904776573181
"{'hyperparameters': {'min_samples_split': 256}, 'algorithm': 'CART'}",0.19798459025678944,301.5813329219818
"{'hyperparameters': {'min_samples_split': 512}, 'algorithm': 'CART'}",0.2025151804978182,178.11814212799072
"{'hyperparameters': {'min_samples_split': 1024}, 'algorithm': 'CART'}",0.22886956071429868,70.13559484481812
"{'hyperparameters': {'learning_rate': 0.01, 'max_features': None, 'max_depth': 3}, 'algorithm': 'GB'}",0.12894170264108962,4419.283455133438
"{'hyperparameters': {'learning_rate': 0.01, 'max_features': None, 'max_depth': 6}, 'algorithm': 'GB'}",0.12153826777318599,5730.1785044670105
"{'hyperparameters': {'learning_rate': 0.01, 'max_features': 'log2', 'max_depth': 3}, 'algorithm': 'GB'}",0.1189765238009729,3060.760837316513
"{'hyperparameters': {'learning_rate': 0.01, 'max_features': 'log2', 'max_depth': 6}, 'algorithm': 'GB'}",0.1100968526565547,4160.381420850754
"{'hyperparameters': {'learning_rate': 0.025, 'max_features': None, 'max_depth': 3}, 'algorithm': 'GB'}",0.11752389461038719,4412.1931211948395
"{'hyperparameters': {'learning_rate': 0.025, 'max_features': None, 'max_depth': 6}, 'algorithm': 'GB'}",0.11466045813856744,5583.44498872757
"{'hyperparameters': {'learning_rate': 0.025, 'max_features': 'log2', 'max_depth': 3}, 'algorithm': 'GB'}",0.11045837096948977,2997.3755650520325
"{'hyperparameters': {'learning_rate': 0.025, 'max_features': 'log2', 'max_depth': 6}, 'algorithm': 'GB'}",0.10507992843820073,4093.0629851818085
"{'hyperparameters': {'learning_rate': 0.05, 'max_features': None, 'max_depth': 3}, 'algorithm': 'GB'}",0.10955406463000475,4351.4457886219025
"{'hyperparameters': {'learning_rate': 0.05, 'max_features': None, 'max_depth': 6}, 'algorithm': 'GB'}",0.10867055914854318,5495.321125030518
"{'hyperparameters': {'learning_rate': 0.05, 'max_features': 'log2', 'max_depth': 3}, 'algorithm': 'GB'}",0.10395530498293344,3031.6247837543488
