,error,time
"{'hyperparameters': {'k': 1, 'P': 1}, 'algorithm': 'kNN'}",0.0,643.3000726699829
"{'hyperparameters': {'k': 1, 'P': 2}, 'algorithm': 'kNN'}",0.0,534.3247776031494
"{'hyperparameters': {'k': 3, 'P': 1}, 'algorithm': 'kNN'}",0.0,699.5425689220428
"{'hyperparameters': {'k': 3, 'P': 2}, 'algorithm': 'kNN'}",0.0,580.3281171321869
"{'hyperparameters': {'k': 5, 'P': 1}, 'algorithm': 'kNN'}",0.0,787.0897533893585
"{'hyperparameters': {'k': 5, 'P': 2}, 'algorithm': 'kNN'}",0.0,564.1694111824036
"{'hyperparameters': {'k': 7, 'P': 1}, 'algorithm': 'kNN'}",0.0,839.5634233951569
"{'hyperparameters': {'k': 7, 'P': 2}, 'algorithm': 'kNN'}",0.0,620.3048005104065
"{'hyperparameters': {'k': 9, 'P': 1}, 'algorithm': 'kNN'}",0.0,913.8489966392517
"{'hyperparameters': {'k': 9, 'P': 2}, 'algorithm': 'kNN'}",0.0,597.3722343444824
"{'hyperparameters': {'k': 11, 'P': 1}, 'algorithm': 'kNN'}",0.0,1003.3116142749786
"{'hyperparameters': {'k': 11, 'P': 2}, 'algorithm': 'kNN'}",0.0,655.6933765411377
"{'hyperparameters': {'k': 13, 'P': 1}, 'algorithm': 'kNN'}",0.0,1011.0828197002411
"{'hyperparameters': {'k': 13, 'P': 2}, 'algorithm': 'kNN'}",0.0,666.4829514026642
"{'hyperparameters': {'k': 15, 'P': 1}, 'algorithm': 'kNN'}",0.0,1034.3437938690186
"{'hyperparameters': {'k': 15, 'P': 2}, 'algorithm': 'kNN'}",0.0,642.0242486000061
"{'hyperparameters': {'min_samples_split': 2}, 'algorithm': 'CART'}",0.0,51.32344055175781
"{'hyperparameters': {'min_samples_split': 4}, 'algorithm': 'CART'}",0.0,50.56306028366089
"{'hyperparameters': {'min_samples_split': 8}, 'algorithm': 'CART'}",0.0,42.871711015701294
"{'hyperparameters': {'min_samples_split': 16}, 'algorithm': 'CART'}",0.0,45.31983184814453
"{'hyperparameters': {'min_samples_split': 32}, 'algorithm': 'CART'}",0.0,36.58462381362915
"{'hyperparameters': {'min_samples_split': 64}, 'algorithm': 'CART'}",0.0,46.2431435585022
"{'hyperparameters': {'min_samples_split': 128}, 'algorithm': 'CART'}",0.0,44.39091873168945
"{'hyperparameters': {'min_samples_split': 256}, 'algorithm': 'CART'}",0.0,45.57560849189758
"{'hyperparameters': {'min_samples_split': 512}, 'algorithm': 'CART'}",0.0,49.93950057029724
"{'hyperparameters': {'min_samples_split': 1024}, 'algorithm': 'CART'}",0.0,57.465171575546265
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.01}, 'algorithm': 'GB'}",0.0,2938.423674583435
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.025}, 'algorithm': 'GB'}",0.0,2839.893086910248
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.05}, 'algorithm': 'GB'}",0.0,2971.512780189514
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.1}, 'algorithm': 'GB'}",0.0,2301.158278942108
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.25}, 'algorithm': 'GB'}",0.0,1350.9988822937012
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.5}, 'algorithm': 'GB'}",0.0,1040.79110622406
"{'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.01}, 'algorithm': 'GB'}",0.3918195843760661,1460.4675016403198
"{'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.025}, 'algorithm': 'GB'}",0.19290286857543007,1481.5599792003632
"{'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.05}, 'algorithm': 'GB'}",0.10672471569954492,1463.7374153137207
"{'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.1}, 'algorithm': 'GB'}",0.03044717025518765,1460.208966255188
"{'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.25}, 'algorithm': 'GB'}",0.0004424778761061954,1384.5212817192078
"{'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.5}, 'algorithm': 'GB'}",0.0,1409.4301960468292
"{'hyperparameters': {'max_depth': 6, 'max_features': None, 'learning_rate': 0.01}, 'algorithm': 'GB'}",0.0,2909.1720266342163
"{'hyperparameters': {'max_depth': 6, 'max_features': None, 'learning_rate': 0.025}, 'algorithm': 'GB'}",0.0,2869.5361070632935
"{'hyperparameters': {'max_depth': 6, 'max_features': None, 'learning_rate': 0.05}, 'algorithm': 'GB'}",0.0,2950.4985406398773
"{'hyperparameters': {'max_depth': 6, 'max_features': None, 'learning_rate': 0.1}, 'algorithm': 'GB'}",0.0,2412.0551137924194
"{'hyperparameters': {'max_depth': 6, 'max_features': None, 'learning_rate': 0.25}, 'algorithm': 'GB'}",0.0,1373.6482739448547
"{'hyperparameters': {'max_depth': 6, 'max_features': None, 'learning_rate': 0.5}, 'algorithm': 'GB'}",0.0,1043.3227620124817
"{'hyperparameters': {'max_depth': 6, 'max_features': 'log2', 'learning_rate': 0.01}, 'algorithm': 'GB'}",0.16775794768114483,2487.094562292099
"{'hyperparameters': {'max_depth': 6, 'max_features': 'log2', 'learning_rate': 0.025}, 'algorithm': 'GB'}",0.05279887177049956,2509.756377696991
"{'hyperparameters': {'max_depth': 6, 'max_features': 'log2', 'learning_rate': 0.05}, 'algorithm': 'GB'}",0.01523388377687145,2519.7656903266907
"{'hyperparameters': {'max_depth': 6, 'max_features': 'log2', 'learning_rate': 0.1}, 'algorithm': 'GB'}",0.0009687936655798813,2392.137582540512
"{'hyperparameters': {'max_depth': 6, 'max_features': 'log2', 'learning_rate': 0.25}, 'algorithm': 'GB'}",0.0,2074.3167502880096
"{'hyperparameters': {'max_depth': 6, 'max_features': 'log2', 'learning_rate': 0.5}, 'algorithm': 'GB'}",0.0004424778761061954,1391.1977479457855
"{'hyperparameters': {'C': 0.125}, 'algorithm': 'lSVM'}",0.00044642857142856984,1863.0277352333069
"{'hyperparameters': {'C': 0.25}, 'algorithm': 'lSVM'}",0.00044642857142856984,1844.5143685340881
"{'hyperparameters': {'C': 0.5}, 'algorithm': 'lSVM'}",0.0009464285714285703,1805.3370592594147
"{'hyperparameters': {'C': 1}, 'algorithm': 'lSVM'}",0.0,1846.5825505256653
"{'hyperparameters': {'C': 2}, 'algorithm': 'lSVM'}",0.0008620689655172403,1888.8234095573425
"{'hyperparameters': {'C': 4}, 'algorithm': 'lSVM'}",0.0005000000000000004,1864.4343285560608
"{'hyperparameters': {'C': 8}, 'algorithm': 'lSVM'}",0.00044642857142856984,1865.3301479816437
"{'hyperparameters': {'C': 16}, 'algorithm': 'lSVM'}",0.0,1873.4740397930145
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 0, 'C': 0.125}, 'algorithm': 'kSVM'}",0.0,1018.6293845176697
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 0, 'C': 0.25}, 'algorithm': 'kSVM'}",0.0,941.3149991035461
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 0, 'C': 0.5}, 'algorithm': 'kSVM'}",0.0,902.9178531169891
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 0, 'C': 1}, 'algorithm': 'kSVM'}",0.0,924.8272683620453
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 0, 'C': 2}, 'algorithm': 'kSVM'}",0.0,931.2312908172607
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 0, 'C': 4}, 'algorithm': 'kSVM'}",0.0,905.5858678817749
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 0, 'C': 8}, 'algorithm': 'kSVM'}",0.0,847.3636519908905
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 0, 'C': 16}, 'algorithm': 'kSVM'}",0.0,931.5167138576508
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 10, 'C': 0.125}, 'algorithm': 'kSVM'}",0.0,1030.7826404571533
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 10, 'C': 0.25}, 'algorithm': 'kSVM'}",0.0,958.6405408382416
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 10, 'C': 0.5}, 'algorithm': 'kSVM'}",0.0,933.6313517093658
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 10, 'C': 1}, 'algorithm': 'kSVM'}",0.0,923.0638406276703
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 10, 'C': 2}, 'algorithm': 'kSVM'}",0.0,919.2392375469208
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 10, 'C': 4}, 'algorithm': 'kSVM'}",0.0,904.2322301864624
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 10, 'C': 8}, 'algorithm': 'kSVM'}",0.0,957.6995935440063
"{'hyperparameters': {'kernel': 'rbf', 'coef0': 10, 'C': 16}, 'algorithm': 'kSVM'}",0.0,890.4040665626526
"{'hyperparameters': {'kernel': 'poly', 'coef0': 0, 'C': 0.125}, 'algorithm': 'kSVM'}",0.0,66.38820958137512
"{'hyperparameters': {'kernel': 'poly', 'coef0': 0, 'C': 0.25}, 'algorithm': 'kSVM'}",0.0,64.84722685813904
"{'hyperparameters': {'kernel': 'poly', 'coef0': 0, 'C': 0.5}, 'algorithm': 'kSVM'}",0.0,74.03787851333618
"{'hyperparameters': {'kernel': 'poly', 'coef0': 0, 'C': 1}, 'algorithm': 'kSVM'}",0.0,67.8274199962616
"{'hyperparameters': {'kernel': 'poly', 'coef0': 0, 'C': 2}, 'algorithm': 'kSVM'}",0.0,60.8339581489563
"{'hyperparameters': {'kernel': 'poly', 'coef0': 0, 'C': 4}, 'algorithm': 'kSVM'}",0.0,54.356231927871704
"{'hyperparameters': {'kernel': 'poly', 'coef0': 0, 'C': 8}, 'algorithm': 'kSVM'}",0.0,80.73912310600281
"{'hyperparameters': {'kernel': 'poly', 'coef0': 0, 'C': 16}, 'algorithm': 'kSVM'}",0.0,79.87957167625427
"{'hyperparameters': {'kernel': 'poly', 'coef0': 10, 'C': 0.125}, 'algorithm': 'kSVM'}",0.0,80.34529495239258
"{'hyperparameters': {'kernel': 'poly', 'coef0': 10, 'C': 0.25}, 'algorithm': 'kSVM'}",0.0,60.36193370819092
"{'hyperparameters': {'kernel': 'poly', 'coef0': 10, 'C': 0.5}, 'algorithm': 'kSVM'}",0.0,71.28366923332214
"{'hyperparameters': {'kernel': 'poly', 'coef0': 10, 'C': 1}, 'algorithm': 'kSVM'}",0.0,75.09144067764282
"{'hyperparameters': {'kernel': 'poly', 'coef0': 10, 'C': 2}, 'algorithm': 'kSVM'}",0.0,71.67981839179993
"{'hyperparameters': {'kernel': 'poly', 'coef0': 10, 'C': 4}, 'algorithm': 'kSVM'}",0.0,50.6396210193634
"{'hyperparameters': {'kernel': 'poly', 'coef0': 10, 'C': 8}, 'algorithm': 'kSVM'}",0.0,78.85428762435913
"{'hyperparameters': {'kernel': 'poly', 'coef0': 10, 'C': 16}, 'algorithm': 'kSVM'}",0.0,61.599579095840454
"{'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 0.25}, 'algorithm': 'Logit'}",0.0,836.571405172348
"{'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 0.5}, 'algorithm': 'Logit'}",0.0,937.2052409648895
"{'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 0.75}, 'algorithm': 'Logit'}",0.0,972.5244393348694
"{'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 1}, 'algorithm': 'Logit'}",0.0,964.5817611217499
"{'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 1.5}, 'algorithm': 'Logit'}",0.0,1054.867394208908
"{'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 2}, 'algorithm': 'Logit'}",0.0,1046.723628282547
"{'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 3}, 'algorithm': 'Logit'}",0.0,1046.7514996528625
"{'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l1', 'C': 4}, 'algorithm': 'Logit'}",0.0,1123.1474928855896
"{'hyperparameters': {'Solver': 'liblinear', 'penalty': 'l2', 'C': 0.25}, 'algorithm': 'Logit'}",0.0023255875816804218,771.4639339447021
