,error,time
"{'algorithm': 'kNN', 'hyperparameters': {'k': 1, 'P': 1}}",0.28600428599116196,2422.946005821228
"{'algorithm': 'kNN', 'hyperparameters': {'k': 1, 'P': 2}}",0.27459709994014025,2447.215486764908
"{'algorithm': 'kNN', 'hyperparameters': {'k': 3, 'P': 1}}",0.3015591182863868,2380.522161960602
"{'algorithm': 'kNN', 'hyperparameters': {'k': 3, 'P': 2}}",0.3054883796081507,2477.343630552292
"{'algorithm': 'kNN', 'hyperparameters': {'k': 5, 'P': 1}}",0.3134429945614326,2598.351643562317
"{'algorithm': 'kNN', 'hyperparameters': {'k': 5, 'P': 2}}",0.32639764288185275,2457.405659198761
"{'algorithm': 'kNN', 'hyperparameters': {'k': 7, 'P': 1}}",0.32541524701522867,2540.864444732666
"{'algorithm': 'kNN', 'hyperparameters': {'k': 7, 'P': 2}}",0.33034262357683336,2412.8442900180817
"{'algorithm': 'kNN', 'hyperparameters': {'k': 9, 'P': 1}}",0.3679026836368935,2574.005799770355
"{'algorithm': 'kNN', 'hyperparameters': {'k': 9, 'P': 2}}",0.36537436960857944,2574.659831047058
"{'algorithm': 'kNN', 'hyperparameters': {'k': 11, 'P': 1}}",0.36317195633424826,2432.7866847515106
"{'algorithm': 'kNN', 'hyperparameters': {'k': 11, 'P': 2}}",0.374201878068983,2578.523193359375
"{'algorithm': 'kNN', 'hyperparameters': {'k': 13, 'P': 1}}",0.3531101953882592,2408.642202615738
"{'algorithm': 'kNN', 'hyperparameters': {'k': 13, 'P': 2}}",0.3913493631274269,2582.4243285655975
"{'algorithm': 'kNN', 'hyperparameters': {'k': 15, 'P': 1}}",0.39875531989915547,2404.2439243793488
"{'algorithm': 'kNN', 'hyperparameters': {'k': 15, 'P': 2}}",0.4316673586502353,2424.111216068268
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 2}}",0.3687019187524382,4188.058155536652
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 4}}",0.3791813865442164,4379.633519649506
