,error,time
"{'hyperparameters': {'P': 1, 'k': 1}, 'algorithm': 'kNN'}",0.02345674706682188,22.132900714874268
"{'hyperparameters': {'P': 1, 'k': 3}, 'algorithm': 'kNN'}",0.020909426144598137,25.996224880218506
"{'hyperparameters': {'P': 1, 'k': 5}, 'algorithm': 'kNN'}",0.021817953690135568,21.835347652435303
"{'hyperparameters': {'P': 1, 'k': 7}, 'algorithm': 'kNN'}",0.02182749800362168,27.218658208847046
"{'hyperparameters': {'P': 1, 'k': 9}, 'algorithm': 'kNN'}",0.02627857473807547,32.2870659828186
"{'hyperparameters': {'P': 1, 'k': 11}, 'algorithm': 'kNN'}",0.028042631744814295,25.937981605529785
"{'hyperparameters': {'P': 1, 'k': 13}, 'algorithm': 'kNN'}",0.02949016506493058,37.70831489562988
"{'hyperparameters': {'P': 1, 'k': 15}, 'algorithm': 'kNN'}",0.031215603140364978,37.543763637542725
"{'hyperparameters': {'P': 2, 'k': 1}, 'algorithm': 'kNN'}",0.022774280844075175,37.088316202163696
"{'hyperparameters': {'P': 2, 'k': 3}, 'algorithm': 'kNN'}",0.02266723075919041,34.475730657577515
"{'hyperparameters': {'P': 2, 'k': 5}, 'algorithm': 'kNN'}",0.025204973607034352,35.63888120651245
"{'hyperparameters': {'P': 2, 'k': 7}, 'algorithm': 'kNN'}",0.026303775040366455,29.012649297714233
"{'hyperparameters': {'P': 2, 'k': 9}, 'algorithm': 'kNN'}",0.02779814135917607,17.282618522644043
"{'hyperparameters': {'P': 2, 'k': 11}, 'algorithm': 'kNN'}",0.02986331947567924,25.23574137687683
"{'hyperparameters': {'P': 2, 'k': 13}, 'algorithm': 'kNN'}",0.032073334780087184,25.187774181365967
"{'hyperparameters': {'P': 2, 'k': 15}, 'algorithm': 'kNN'}",0.033354605114592296,39.425421476364136
"{'hyperparameters': {'min_samples_split': 2}, 'algorithm': 'CART'}",0.09888781956882625,141.78665852546692
"{'hyperparameters': {'min_samples_split': 4}, 'algorithm': 'CART'}",0.09700072577272675,192.03607296943665
"{'hyperparameters': {'min_samples_split': 8}, 'algorithm': 'CART'}",0.09890441669782177,176.07490277290344
"{'hyperparameters': {'min_samples_split': 16}, 'algorithm': 'CART'}",0.10132090962570055,149.6164722442627
"{'hyperparameters': {'min_samples_split': 32}, 'algorithm': 'CART'}",0.1131337556651141,168.42796635627747
"{'hyperparameters': {'min_samples_split': 64}, 'algorithm': 'CART'}",0.13154008783272667,118.21080279350281
"{'hyperparameters': {'min_samples_split': 128}, 'algorithm': 'CART'}",0.1357346712184314,122.72537446022034
"{'hyperparameters': {'min_samples_split': 256}, 'algorithm': 'CART'}",0.172298416032804,56.34389853477478
"{'hyperparameters': {'min_samples_split': 512}, 'algorithm': 'CART'}",0.28159211947910734,40.70528292655945
"{'hyperparameters': {'min_samples_split': 1024}, 'algorithm': 'CART'}",0.36188402088237726,16.406166791915894
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.01}, 'algorithm': 'GB'}",0.07266615066506085,5947.85702586174
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.025}, 'algorithm': 'GB'}",0.0500751287923857,5947.2772216796875
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.05}, 'algorithm': 'GB'}",0.04308500361487906,5969.81573843956
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.1}, 'algorithm': 'GB'}",0.038113041222918906,5976.114808320999
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.25}, 'algorithm': 'GB'}",0.0334513950742948,5530.333195924759
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.5}, 'algorithm': 'GB'}",0.040515946172690206,4858.560262203217
"{'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.01}, 'algorithm': 'GB'}",0.04254900451709438,4404.869868040085
"{'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.025}, 'algorithm': 'GB'}",0.03874311720662933,4378.855719327927
"{'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.05}, 'algorithm': 'GB'}",0.03343884575592458,4380.444062709808
"{'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.1}, 'algorithm': 'GB'}",0.028714833467844102,4401.070801973343
"{'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.25}, 'algorithm': 'GB'}",0.028359190094479753,4286.092514514923
"{'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.5}, 'algorithm': 'GB'}",0.0350669328901803,3969.2329185009003
"{'hyperparameters': {'max_depth': 6, 'max_features': None, 'learning_rate': 0.01}, 'algorithm': 'GB'}",0.069551661801925,6974.323582410812
"{'hyperparameters': {'max_depth': 6, 'max_features': None, 'learning_rate': 0.025}, 'algorithm': 'GB'}",0.05636847813792782,7228.770968437195
"{'hyperparameters': {'max_depth': 6, 'max_features': None, 'learning_rate': 0.05}, 'algorithm': 'GB'}",0.04917505686897428,6999.071639537811
"{'hyperparameters': {'max_depth': 6, 'max_features': None, 'learning_rate': 0.1}, 'algorithm': 'GB'}",0.046145488402354565,5982.133701324463
"{'hyperparameters': {'max_depth': 6, 'max_features': None, 'learning_rate': 0.25}, 'algorithm': 'GB'}",0.043197532140148286,4881.909068822861
"{'hyperparameters': {'max_depth': 6, 'max_features': None, 'learning_rate': 0.5}, 'algorithm': 'GB'}",0.04928546053444395,4332.132764577866
"{'hyperparameters': {'max_depth': 6, 'max_features': 'log2', 'learning_rate': 0.01}, 'algorithm': 'GB'}",0.026042419157251574,5132.06144452095
"{'hyperparameters': {'max_depth': 6, 'max_features': 'log2', 'learning_rate': 0.025}, 'algorithm': 'GB'}",0.027299687352579222,5137.505361318588
"{'hyperparameters': {'max_depth': 6, 'max_features': 'log2', 'learning_rate': 0.05}, 'algorithm': 'GB'}",0.02558112614222551,5088.640054702759
"{'hyperparameters': {'max_depth': 6, 'max_features': 'log2', 'learning_rate': 0.1}, 'algorithm': 'GB'}",0.025959433542573258,4679.125219106674
"{'hyperparameters': {'max_depth': 6, 'max_features': 'log2', 'learning_rate': 0.25}, 'algorithm': 'GB'}",0.032885330451587765,4140.078586816788
"{'hyperparameters': {'max_depth': 6, 'max_features': 'log2', 'learning_rate': 0.5}, 'algorithm': 'GB'}",0.05508861731677557,3818.247784137726
"{'hyperparameters': {'C': 0.125}, 'algorithm': 'lSVM'}",0.028695951191080454,269.1060218811035
"{'hyperparameters': {'C': 0.25}, 'algorithm': 'lSVM'}",0.027033204879795058,404.50136160850525
"{'hyperparameters': {'C': 0.5}, 'algorithm': 'lSVM'}",0.028225622732035417,534.8052160739899
"{'hyperparameters': {'C': 1}, 'algorithm': 'lSVM'}",0.03074060004015152,572.8304855823517
"{'hyperparameters': {'C': 2}, 'algorithm': 'lSVM'}",0.03379237361908698,555.4029326438904
"{'hyperparameters': {'C': 4}, 'algorithm': 'lSVM'}",0.03521586722740351,528.6393897533417
"{'hyperparameters': {'C': 8}, 'algorithm': 'lSVM'}",0.03906351543681774,496.1851544380188
"{'hyperparameters': {'C': 16}, 'algorithm': 'lSVM'}",0.03972475068714937,485.19963550567627
"{'hyperparameters': {'coef0': 0, 'C': 0.125, 'kernel': 'rbf'}, 'algorithm': 'kSVM'}",0.026959461603065178,651.7397336959839
"{'hyperparameters': {'coef0': 0, 'C': 0.125, 'kernel': 'poly'}, 'algorithm': 'kSVM'}",0.08563729350396118,696.5015044212341
"{'hyperparameters': {'coef0': 0, 'C': 0.25, 'kernel': 'rbf'}, 'algorithm': 'kSVM'}",0.020079572884355423,551.0505907535553
