,error,time
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 1}}",0.28217915261240567,1.5142693519592285
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 3}}",0.3121530587620107,1.7677311897277832
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 5}}",0.32244733499041656,1.8316650390625
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 7}}",0.3184343757681343,1.0231568813323975
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 9}}",0.30637207170957,1.601538896560669
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 11}}",0.31611338607761,3.0237436294555664
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 13}}",0.32760094852396066,3.0520741939544678
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 15}}",0.33005752248053977,2.3627727031707764
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 1}}",0.2706381418666948,1.355367660522461
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 3}}",0.3137250384687452,1.380542278289795
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 5}}",0.31295818946162873,1.6918411254882812
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 7}}",0.3111367722499755,2.41243839263916
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 9}}",0.3189750870859852,2.9815073013305664
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 11}}",0.3072672706481722,2.5997121334075928
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 13}}",0.33148136168191855,3.074089527130127
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 15}}",0.3414901029406598,1.9021196365356445
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 2}}",0.2621555266760506,2.2345733642578125
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 4}}",0.2670259643461201,4.886014938354492
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 8}}",0.2554349878526993,3.137972116470337
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 16}}",0.2602888180293987,3.7605905532836914
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 32}}",0.27972418335337584,3.0325660705566406
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 64}}",0.31996333067983534,4.347567081451416
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 128}}",0.34335673358802754,2.8038928508758545
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 256}}",0.34335673358802754,5.03997540473938
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 512}}",0.34335673358802754,2.7846295833587646
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 1024}}",0.34335673358802754,0.7958590984344482
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.01, 'max_features': None, 'max_depth': 3}}",0.3008766777948847,1569.3540806770325
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.01, 'max_features': None, 'max_depth': 6}}",0.2978234711787428,3026.762217283249
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.01, 'max_features': 'log2', 'max_depth': 3}}",0.3250176060811919,1212.8747346401215
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.01, 'max_features': 'log2', 'max_depth': 6}}",0.30904040143206457,2124.2496337890625
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.025, 'max_features': None, 'max_depth': 3}}",0.2675080885877698,1665.8989169597626
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.025, 'max_features': None, 'max_depth': 6}}",0.26902950954869975,2995.0840060710907
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.025, 'max_features': 'log2', 'max_depth': 3}}",0.2914161165703833,1257.0408947467804
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.025, 'max_features': 'log2', 'max_depth': 6}}",0.2907998230137542,2142.5649449825287
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.05, 'max_features': None, 'max_depth': 3}}",0.2556242313819571,1695.330124616623
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.05, 'max_features': None, 'max_depth': 6}}",0.26712603136039487,2868.6730744838715
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.05, 'max_features': 'log2', 'max_depth': 3}}",0.25307406115309783,1246.211040019989
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.05, 'max_features': 'log2', 'max_depth': 6}}",0.2763922797396754,2060.322999238968
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.1, 'max_features': None, 'max_depth': 3}}",0.25097951758696896,1688.4622421264648
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.1, 'max_features': None, 'max_depth': 6}}",0.26265574181116164,2702.6492927074432
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.1, 'max_features': 'log2', 'max_depth': 3}}",0.26394065119689747,1264.2042827606201
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.1, 'max_features': 'log2', 'max_depth': 6}}",0.27867047620301444,2039.3371567726135
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.25, 'max_features': None, 'max_depth': 3}}",0.24763093713979473,1715.4296100139618
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.25, 'max_features': None, 'max_depth': 6}}",0.2725042946645126,1658.737996339798
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.25, 'max_features': 'log2', 'max_depth': 3}}",0.26574145871739907,1248.8835356235504
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.25, 'max_features': 'log2', 'max_depth': 6}}",0.28077542040324543,1334.8182909488678
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.5, 'max_features': None, 'max_depth': 3}}",0.25552103983611907,1473.0302891731262
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.5, 'max_features': None, 'max_depth': 6}}",0.27246907493757705,1297.1343972682953
"{'algorithm': 'GB', 'hyperparameters': {'learning_rate': 0.5, 'max_features': 'log2', 'max_depth': 3}}",0.2594181667428627,1246.9270946979523
