,error,time
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 1}}",0.17227818911106366,77.51046586036682
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 3}}",0.14499908119887017,114.30648374557495
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 5}}",0.1334428594502399,139.73198866844177
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 7}}",0.1285581264160287,136.1671118736267
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 9}}",0.12575192175452793,163.1002812385559
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 11}}",0.1252002608760725,154.6228895187378
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 13}}",0.12482469809017756,192.00072646141052
"{'algorithm': 'kNN', 'hyperparameters': {'P': 1, 'k': 15}}",0.12124347645571817,169.39483046531677
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 1}}",0.1711377521697839,68.98473286628723
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 3}}",0.14396045566790677,87.64885210990906
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 5}}",0.13397802884874402,84.8408625125885
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 7}}",0.12878928441063534,111.39336371421814
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 9}}",0.12627965898230442,104.14759016036987
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 11}}",0.12521098159434316,70.11401605606079
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 13}}",0.12425670375639575,128.04521942138672
"{'algorithm': 'kNN', 'hyperparameters': {'P': 2, 'k': 15}}",0.12501948004659671,127.52124381065369
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 2}}",0.17612390476697617,14.446122169494629
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 4}}",0.17260374094497727,18.31423330307007
