,error,time
"{'hyperparameters': {'k': 1, 'P': 1}, 'algorithm': 'kNN'}",0.021459996956685698,2607.3085656166077
"{'hyperparameters': {'k': 1, 'P': 2}, 'algorithm': 'kNN'}",0.02179783479452354,2627.9743762016296
"{'hyperparameters': {'k': 3, 'P': 1}, 'algorithm': 'kNN'}",0.016583416583416583,2392.6964616775513
"{'hyperparameters': {'k': 3, 'P': 2}, 'algorithm': 'kNN'}",0.021128871128871123,2485.4170372486115
"{'hyperparameters': {'k': 5, 'P': 1}, 'algorithm': 'kNN'}",0.016583416583416583,2386.8403277397156
"{'hyperparameters': {'k': 5, 'P': 2}, 'algorithm': 'kNN'}",0.021128871128871123,2391.668828010559
"{'hyperparameters': {'k': 7, 'P': 1}, 'algorithm': 'kNN'}",0.016583416583416583,2407.040015935898
"{'hyperparameters': {'k': 7, 'P': 2}, 'algorithm': 'kNN'}",0.016583416583416583,2358.5447545051575
"{'hyperparameters': {'k': 9, 'P': 1}, 'algorithm': 'kNN'}",0.016583416583416583,2373.270360469818
"{'hyperparameters': {'k': 9, 'P': 2}, 'algorithm': 'kNN'}",0.021128871128871123,2560.3454732894897
"{'hyperparameters': {'k': 11, 'P': 1}, 'algorithm': 'kNN'}",0.016583416583416583,2381.279960155487
"{'hyperparameters': {'k': 11, 'P': 2}, 'algorithm': 'kNN'}",0.021128871128871123,2453.8284327983856
"{'hyperparameters': {'k': 13, 'P': 1}, 'algorithm': 'kNN'}",0.016583416583416583,2415.0551483631134
"{'hyperparameters': {'k': 13, 'P': 2}, 'algorithm': 'kNN'}",0.04612887112887112,2609.2428040504456
"{'hyperparameters': {'k': 15, 'P': 1}, 'algorithm': 'kNN'}",0.04158341658341658,2421.136465072632
"{'hyperparameters': {'k': 15, 'P': 2}, 'algorithm': 'kNN'}",0.04612887112887112,2571.34072804451
"{'hyperparameters': {'min_samples_split': 2}, 'algorithm': 'CART'}",0.0344980051461144,2068.137221097946
"{'hyperparameters': {'min_samples_split': 4}, 'algorithm': 'CART'}",0.0344980051461144,2198.5135822296143
"{'hyperparameters': {'min_samples_split': 8}, 'algorithm': 'CART'}",0.0344980051461144,2075.2614035606384
"{'hyperparameters': {'min_samples_split': 16}, 'algorithm': 'CART'}",0.0344980051461144,2066.771922826767
"{'hyperparameters': {'min_samples_split': 32}, 'algorithm': 'CART'}",0.0344980051461144,2063.515355825424
"{'hyperparameters': {'min_samples_split': 64}, 'algorithm': 'CART'}",0.018264238912348164,2025.7099258899689
"{'hyperparameters': {'min_samples_split': 128}, 'algorithm': 'CART'}",0.018264238912348164,2067.5923686027527
"{'hyperparameters': {'min_samples_split': 256}, 'algorithm': 'CART'}",0.018264238912348164,2014.5809752941132
"{'hyperparameters': {'min_samples_split': 512}, 'algorithm': 'CART'}",0.018264238912348164,2156.102906227112
"{'hyperparameters': {'min_samples_split': 1024}, 'algorithm': 'CART'}",0.018264238912348164,2028.4511122703552
"{'hyperparameters': {'max_features': None, 'learning_rate': 0.01, 'max_depth': 3}, 'algorithm': 'GB'}",0.053271728271728255,11308.084442853928
