,error,time
"{'algorithm': 'kNN', 'hyperparameters': {'k': 1, 'P': 1}}",0.1771651552096416,2567.626438856125
"{'algorithm': 'kNN', 'hyperparameters': {'k': 3, 'P': 1}}",0.14540329874286123,3220.2157969474792
"{'algorithm': 'kNN', 'hyperparameters': {'k': 5, 'P': 1}}",0.13196914212126135,3518.441794872284
"{'algorithm': 'kNN', 'hyperparameters': {'k': 7, 'P': 1}}",0.12545243103833464,3695.102451324463
"{'algorithm': 'kNN', 'hyperparameters': {'k': 9, 'P': 1}}",0.11962381517552681,3642.121230840683
"{'algorithm': 'kNN', 'hyperparameters': {'k': 11, 'P': 1}}",0.11682620796421395,3992.3714785575867
"{'algorithm': 'kNN', 'hyperparameters': {'k': 13, 'P': 1}}",0.1131646849410862,4077.415297269821
"{'algorithm': 'kNN', 'hyperparameters': {'k': 15, 'P': 1}}",0.11088057935256099,4179.591619968414
"{'algorithm': 'kNN', 'hyperparameters': {'k': 1, 'P': 2}}",0.1750968691271886,1126.887404680252
"{'algorithm': 'kNN', 'hyperparameters': {'k': 3, 'P': 2}}",0.14562863249030628,1375.6770553588867
"{'algorithm': 'kNN', 'hyperparameters': {'k': 5, 'P': 2}}",0.1330500329469194,1562.1731312274933
"{'algorithm': 'kNN', 'hyperparameters': {'k': 7, 'P': 2}}",0.12695106652825427,1811.7432749271393
"{'algorithm': 'kNN', 'hyperparameters': {'k': 9, 'P': 2}}",0.12290045072909021,1996.4909451007843
"{'algorithm': 'kNN', 'hyperparameters': {'k': 11, 'P': 2}}",0.12056868193442019,2057.460078716278
"{'algorithm': 'kNN', 'hyperparameters': {'k': 13, 'P': 2}}",0.11839454437151145,2154.5356211662292
"{'algorithm': 'kNN', 'hyperparameters': {'k': 15, 'P': 2}}",0.11595537982146023,2307.815969467163
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 2}}",0.12451662458683013,648.7637033462524
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 4}}",0.1252674683567488,623.9048895835876
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 8}}",0.12389123347741611,665.7023479938507
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 16}}",0.120395271410035,641.6487209796906
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 32}}",0.11898896303009021,636.0810308456421
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 64}}",0.1212671281356658,645.0512108802795
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 128}}",0.12682952637749964,628.46040391922
"{'algorithm': 'CART', 'hyperparameters': {'min_samples_split': 256}}",0.13581211932013867,609.4659421443939
