,error,time
"{'hyperparameters': {'k': 1, 'P': 1}, 'algorithm': 'kNN'}",0.12663683054322,5.09769868850708
"{'hyperparameters': {'k': 1, 'P': 2}, 'algorithm': 'kNN'}",0.11970545956612803,4.900235176086426
"{'hyperparameters': {'k': 3, 'P': 1}, 'algorithm': 'kNN'}",0.11636676840216362,6.969169855117798
"{'hyperparameters': {'k': 3, 'P': 2}, 'algorithm': 'kNN'}",0.11700344539871062,6.74468469619751
"{'hyperparameters': {'k': 5, 'P': 1}, 'algorithm': 'kNN'}",0.11642972186802532,9.04900860786438
"{'hyperparameters': {'k': 5, 'P': 2}, 'algorithm': 'kNN'}",0.11198231928717424,6.56830358505249
"{'hyperparameters': {'k': 7, 'P': 1}, 'algorithm': 'kNN'}",0.11336773420922011,7.7707741260528564
"{'hyperparameters': {'k': 7, 'P': 2}, 'algorithm': 'kNN'}",0.10923885376726102,10.441489219665527
"{'hyperparameters': {'k': 9, 'P': 1}, 'algorithm': 'kNN'}",0.11636713374885374,7.310359001159668
"{'hyperparameters': {'k': 9, 'P': 2}, 'algorithm': 'kNN'}",0.10587555453720501,8.67797327041626
"{'hyperparameters': {'k': 11, 'P': 1}, 'algorithm': 'kNN'}",0.11540348691296828,20.67350125312805
"{'hyperparameters': {'k': 11, 'P': 2}, 'algorithm': 'kNN'}",0.10752605551601649,9.295151233673096
"{'hyperparameters': {'k': 13, 'P': 1}, 'algorithm': 'kNN'}",0.11464610609757227,13.13804578781128
"{'hyperparameters': {'k': 13, 'P': 2}, 'algorithm': 'kNN'}",0.10469981885274415,9.36579179763794
"{'hyperparameters': {'k': 15, 'P': 1}, 'algorithm': 'kNN'}",0.11131098446511405,9.874839067459106
"{'hyperparameters': {'k': 15, 'P': 2}, 'algorithm': 'kNN'}",0.10369203958676632,14.169898509979248
"{'hyperparameters': {'min_samples_split': 2}, 'algorithm': 'CART'}",0.18423140766016222,153.09474563598633
"{'hyperparameters': {'min_samples_split': 4}, 'algorithm': 'CART'}",0.19032737311704057,134.87422895431519
"{'hyperparameters': {'min_samples_split': 8}, 'algorithm': 'CART'}",0.1866243559234353,123.52939581871033
"{'hyperparameters': {'min_samples_split': 16}, 'algorithm': 'CART'}",0.1906277691590729,101.53648972511292
"{'hyperparameters': {'min_samples_split': 32}, 'algorithm': 'CART'}",0.18759763040648533,130.01729798316956
"{'hyperparameters': {'min_samples_split': 64}, 'algorithm': 'CART'}",0.19331160406087106,92.45185089111328
"{'hyperparameters': {'min_samples_split': 128}, 'algorithm': 'CART'}",0.20264439847088728,51.03690576553345
"{'hyperparameters': {'min_samples_split': 256}, 'algorithm': 'CART'}",0.22467133718125715,29.92959690093994
"{'hyperparameters': {'min_samples_split': 512}, 'algorithm': 'CART'}",0.26280074670505965,13.51455545425415
"{'hyperparameters': {'min_samples_split': 1024}, 'algorithm': 'CART'}",0.3534229317998353,7.604367256164551
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.01}, 'algorithm': 'GB'}",0.1520709294996802,5596.583426952362
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.025}, 'algorithm': 'GB'}",0.14216262808609445,5622.171368837357
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.05}, 'algorithm': 'GB'}",0.13228485629410366,5590.242024183273
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.1}, 'algorithm': 'GB'}",0.12531292489854196,5655.028294324875
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.25}, 'algorithm': 'GB'}",0.12378879288085395,5543.175538301468
"{'hyperparameters': {'max_depth': 3, 'max_features': None, 'learning_rate': 0.5}, 'algorithm': 'GB'}",0.12443416215671883,5173.956753253937
"{'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.01}, 'algorithm': 'GB'}",0.14514064744689031,4437.9310567379
"{'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.025}, 'algorithm': 'GB'}",0.13758557296375554,4333.113668680191
"{'hyperparameters': {'max_depth': 3, 'max_features': 'log2', 'learning_rate': 0.05}, 'algorithm': 'GB'}",0.1262685171751207,4335.373445034027
